components
"[[0, 4, 7, 11], [6, 10, 13, 16, 20, 24], [5, 9, 12, 16], [4, 7, 10, 14], [9, 13, 16, 19, 22], [9, 12, 16, 19], [2, 6, 9, 12], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [6, 10, 13, 16, 20, 24], [5, 9, 12, 16], [4, 7, 10, 14], [9, 13, 16, 19, 22], [9, 12, 16, 19], [2, 6, 9, 12], [2, 5, 9, 12], [7, 11, 14, 17], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [10, 14, 17, 20], [4, 7, 11, 14], [9, 13, 16, 19], [2, 6, 9, 12], [7, 11, 15, 17], [0, 4, 7, 11], [6, 10, 13, 16, 20, 24], [5, 9, 12, 16], [4, 7, 10, 14], [9, 13, 16, 19, 22], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 9], [9, 13, 16, 19], [2, 6, 9, 12], [7, 11, 14, 17]]"
"[[10, 14, 17, 19], [11, 14, 17], [0, 3, 7, 10], [5, 9, 12, 15], [5, 9, 13, 15], [10, 14, 17, 19], [10, 14, 17, 21], [1, 4, 7], [0, 3, 7, 10], [5, 9, 12, 15], [0, 3, 7, 10], [5, 9, 12, 15], [10, 14, 17, 19], [11, 14, 17], [5, 9, 12, 15], [5, 9, 12, 15], [10, 14, 17, 19], [11, 14, 17], [0, 3, 7, 10], [5, 9, 12, 15], [5, 9, 13, 15], [10, 14, 17, 19], [10, 14, 18, 20], [3, 7, 10, 14], [10, 14, 17, 21], [0, 3, 7, 10], [10, 14, 17, 19], [10, 14, 18, 20], [3, 7, 10, 14], [3, 6, 10, 12], [10, 14, 17, 21], [1, 4, 7, 10], [0, 3, 7, 10], [5, 9, 12, 15], [10, 14, 17, 19], [0, 3, 7, 10], [5, 9, 12, 15]]"
"[[7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [5, 9, 12, 16], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [5, 9, 12, 16], [4, 7, 11, 14], [9, 13, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [2, 5, 9, 12], [7, 11, 14, 17], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12], [0, 4, 7, 10], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [5, 9, 12, 16], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [5, 9, 12, 16], [9, 13, 16, 20], [10, 14, 17, 21], [2, 6, 9, 12], [7, 10, 14, 17], [10, 13, 17, 19], [9, 13, 17, 19], [5, 9, 12, 16], [2, 5, 9, 12], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [5, 9, 12, 16]]"
"[[10, 14, 17, 21], [3, 6, 10], [10, 14, 17, 21], [3, 6, 10], [10, 14, 17, 21], [3, 6, 10], [9, 12, 15, 19], [2, 6, 9, 12, 17], [7, 10, 14, 17], [2, 6, 10, 12], [7, 10, 14, 17], [2, 6, 10, 12], [7, 10, 14, 17], [0, 4, 7, 10], [5, 10, 12, 15], [5, 9, 12, 15], [10, 14, 17, 21], [3, 6, 10], [10, 14, 17, 21], [3, 6, 10], [10, 14, 17, 21], [2, 6, 9, 12], [3, 7, 10, 14], [8, 12, 15, 18], [10, 14, 17], [6, 10, 13, 15], [7, 10, 14, 17], [0, 4, 7, 10], [5, 10, 12, 15], [5, 9, 12, 15]]"
"[[9, 12, 16, 19], [9, 12, 16, 19], [0, 4, 7, 11], [0, 4, 7, 11], [4, 7, 11, 14], [11, 15, 18, 21, 24], [4, 7, 11, 14], [9, 13, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [9, 12, 16, 19], [9, 12, 16, 19], [0, 4, 7, 11], [0, 4, 7, 11], [4, 7, 11, 14], [11, 15, 18, 21, 24], [4, 7, 11, 14], [9, 13, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [0, 4, 7, 11], [11, 14, 17, 21], [4, 8, 11, 14, 17], [9, 12, 16, 19], [9, 12, 16, 19], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [2, 5, 9, 12], [9, 12, 16, 19], [2, 6, 9, 12], [9, 12, 16, 19], [11, 14, 17, 21], [4, 8, 11, 14, 17], [9, 12, 16, 19], [7, 11, 14, 17], [0, 4, 7, 11], [5, 9, 12, 15], [0, 4, 7, 11], [0, 4, 7, 11], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [5, 9, 12, 16], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [0, 4, 7, 11], [6, 9, 12, 16], [11, 15, 18, 21, 24], [4, 7, 11, 14], [9, 13, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [9, 12, 16, 19], [9, 12, 16, 19], [2, 6, 9, 12], [2, 5, 9, 12], [9, 12, 16, 19], [11, 14, 17, 21], [4, 8, 11, 14, 17], [9, 12, 16, 19], [9, 12, 16, 19]]"
"[[0, 4, 7, 9], [1, 4, 7, 10], [2, 5, 9, 11], [3, 6, 9, 12], [4, 7, 11, 14], [9, 12, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 9], [3, 6, 9, 12], [2, 5, 9, 12], [7, 11, 14, 17], [4, 7, 11, 14], [9, 13, 16, 19], [2, 6, 9, 12], [7, 11, 14, 17], [0, 4, 7, 9], [1, 4, 7, 10], [2, 5, 9, 11], [3, 6, 9, 12], [4, 7, 11, 14], [9, 12, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 9], [0, 4, 7, 10], [5, 9, 12, 16], [6, 9, 12, 16], [11, 15, 18, 21], [4, 7, 11, 14], [9, 13, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 9], [2, 5, 9, 12], [7, 11, 14, 17]]"
"[[11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [10, 14, 17, 20, 24, 27, 31], [3, 7, 10, 13], [8, 12, 15, 18, 22, 25, 29], [1, 5, 8, 11], [2, 6, 9, 13], [3, 7, 10, 13], [2, 6, 9], [1, 5, 8, 10], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [10, 14, 17, 20, 24, 27, 31], [3, 7, 10, 13], [8, 12, 15, 18, 22, 25, 29], [1, 5, 8, 11], [2, 6, 9, 13], [3, 7, 10, 13], [2, 6, 9], [1, 5, 8, 10], [3, 6, 10, 13], [8, 12, 16, 18], [1, 5, 8, 12], [4, 7, 11, 14], [9, 13, 16, 19, 22], [2, 6, 9, 13], [8, 11, 14, 18], [1, 5, 9, 11], [2, 6, 9, 13], [8, 12, 15, 18, 22, 26], [7, 11, 14, 17, 21, 25], [6, 10, 13, 17], [8, 12, 15, 18, 22, 26], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [11, 15, 18, 21, 25, 29], [10, 14, 17, 20, 24, 27, 31], [3, 7, 10, 13], [8, 12, 15, 18, 22, 25, 29], [1, 5, 8, 11], [2, 6, 9, 13], [3, 7, 10, 13], [2, 6, 9], [1, 5, 8, 10]]"
"[[5, 9, 12, 16], [6, 9, 12, 15], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [2, 5, 8, 12], [7, 11, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [0, 3, 7, 10], [5, 9, 12, 15], [10, 14, 17, 21], [3, 7, 10, 13], [9, 12, 16, 19], [2, 6, 9, 12], [7, 11, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [6, 9, 12, 15], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [2, 5, 8, 12], [7, 11, 14, 17], [0, 4, 7, 10], [0, 3, 7, 10], [5, 9, 12, 15], [10, 14, 17, 21], [3, 7, 10, 13], [5, 9, 12, 14], [7, 10, 14, 17], [9, 12, 16, 19], [10, 13, 17, 19], [9, 12, 16, 19], [2, 6, 9, 12], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 14], [7, 10, 14, 17], [0, 4, 7, 10]]"
"[[0, 4, 7, 11], [1, 5, 8, 11, 15, 19], [7, 10, 14, 17], [0, 4, 7, 10], [5, 8, 12, 15], [10, 14, 17, 20], [4, 7, 11, 14], [3, 6, 9, 12], [2, 5, 9, 12], [7, 11, 14, 17], [4, 8, 11, 14], [9, 13, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [1, 5, 8, 11, 15, 19], [7, 10, 14, 17], [0, 4, 7, 10], [5, 8, 12, 15], [10, 14, 17, 20], [4, 7, 11, 14], [3, 6, 9, 12], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [4, 7, 10, 14], [9, 13, 16, 19, 22], [2, 5, 9, 12], [7, 11, 15, 17], [0, 4, 7, 11], [7, 11, 14, 17], [0, 4, 7, 11], [9, 12, 16, 19], [6, 9, 12, 16], [11, 15, 18, 21, 24], [4, 7, 11, 14], [9, 13, 16, 19], [2, 5, 9, 12], [7, 11, 15, 17], [0, 4, 7, 11], [1, 5, 8, 11, 15, 19], [7, 10, 14, 17], [0, 4, 7, 10], [5, 8, 12, 15], [10, 14, 17, 20], [4, 7, 11, 14], [3, 6, 9, 12], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [9, 12, 16, 19], [2, 5, 9, 12], [7, 11, 14, 17]]"
"[[0, 4, 7, 11], [7, 11, 15], [0, 4, 7, 11], [3, 6, 9, 12], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [2, 6, 9, 12], [7, 11, 15], [0, 4, 7, 11], [7, 11, 15], [0, 4, 7, 11], [3, 6, 9, 12], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [2, 5, 9, 12], [3, 6, 9, 12], [0, 4, 7, 11], [5, 8, 12, 15], [10, 14, 17, 20], [3, 7, 10, 14], [4, 7, 10, 13], [5, 8, 12, 15], [10, 14, 17, 20], [3, 7, 10, 14], [2, 5, 8, 12], [7, 11, 14, 17], [0, 3, 7, 10], [0, 3, 7, 10], [9, 12, 16, 19], [2, 6, 9, 12], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [2, 5, 9, 12], [4, 7, 11, 14], [3, 6, 9, 12], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [1, 4, 7, 10], [7, 11, 14, 17], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 11], [0, 4, 7, 11]]"
"[[3, 7, 10, 13, 17], [3, 6, 10, 13], [1, 5, 8, 12], [1, 5, 8, 12], [3, 6, 10, 13], [3, 6, 10, 13], [1, 5, 8, 12], [10, 14, 16, 20, 23], [3, 7, 10, 13, 17], [3, 6, 10, 13], [1, 5, 8, 12], [1, 5, 8, 12], [3, 6, 10, 13], [3, 6, 10, 13], [1, 5, 8, 12], [1, 5, 8, 12], [5, 8, 12, 15, 19], [5, 8, 12, 15, 19], [3, 7, 10, 14], [3, 7, 10, 14], [5, 8, 12, 15, 19], [5, 8, 12, 15, 19], [11, 16, 18, 21], [5, 9, 12, 16], [3, 8, 10, 13, 17, 19], [3, 7, 10, 13, 17], [8, 13, 15, 18, 22, 24], [8, 12, 15, 18, 22], [5, 8, 11, 15], [10, 15, 17, 20, 23], [10, 14, 18, 20, 23], [3, 6, 10, 13], [8, 13, 15, 18, 22, 24], [8, 12, 15, 18, 22], [1, 5, 8, 12], [8, 13, 15, 18, 22, 24]]"
"[[10, 14, 17, 21], [7, 10, 14, 17], [0, 4, 7, 10], [9, 12, 16, 19], [2, 5, 9, 12], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [0, 3, 7, 10], [5, 9, 12, 15], [10, 14, 17, 21], [7, 10, 14, 17], [0, 4, 7, 10], [9, 12, 16, 19], [2, 5, 9, 12], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 14], [0, 3, 7, 10], [5, 9, 12, 15], [10, 14, 17, 21], [3, 7, 10, 13, 17], [9, 12, 16, 19], [2, 5, 9, 12], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [4, 7, 10, 14], [9, 13, 16, 19, 22], [2, 5, 9, 12], [7, 11, 14, 17], [0, 4, 7, 10], [0, 3, 7, 10], [5, 9, 12, 15], [10, 14, 17, 21], [7, 10, 14, 17], [0, 4, 7, 10], [9, 12, 16, 19], [2, 5, 9, 12], [7, 10, 14, 17], [0, 4, 7, 10], [5, 9, 12, 16], [0, 3, 7, 10], [5, 9, 12, 15]]"
