chords
"['Eb', 'Eb', 'Eo', 'Eo', 'F-7', 'Bb7', 'Eb', 'Eb', 'Eb', 'Eb', 'Eo', 'Eo', 'F-7', 'Bb7', 'Eb', 'A-7', 'D7', 'G', 'A-7', 'D7', 'G', 'A-7', 'D7', 'C7', 'F7', 'Bb7', 'Eb', 'Eb', 'Gbo', 'Gbo', 'F-7', 'Bb7', 'Eb', 'Eb', 'Eo', 'Eo', 'F-7', 'Bb7', 'Eb', 'Eb', 'Eb', 'Eb', 'Eb', 'Eo', 'Eo', 'F-7', 'Bb7', 'Eb', 'G-7', 'C7', 'F-7', 'Bb7', 'Eb', 'Eb']"
"['Eb', 'Bb7', 'Eb', 'Bb7', 'Eb', 'F7', 'Bb7', 'Eb', 'Ab', 'Eb', 'Bb7', 'Eb', 'Bb7', 'Eb', 'Bb7', 'Eb', 'F7', 'Bb7', 'Eb', 'Eb', 'Eb7', 'F-', 'G7', 'C7', 'F7', 'Bb7', 'Bb7', 'Bb-7', 'Eb7', 'Ab', 'C-', 'Ab7', 'C-', 'Ab7', 'Eb', 'Bb7', 'Eb', 'Bb7', 'Eb', 'Bb7', 'Eb', 'Eb7', 'F-', 'G7', 'C7', 'F7', 'Bb7', 'Bb7', 'Bb-7', 'Eb7', 'Ab']"
"['Bb', 'Bb7', 'Eb', 'Gb7', 'Bb', 'Bo', 'C-7', 'F7', 'Bb', 'Bb7', 'Eb', 'Eb-', 'Bb', 'F7', 'Bb', 'Bb', 'Bb7', 'Eb', 'F7', 'Bb', 'Bb7', 'Eb', 'F7', 'Eb', 'Eb-', 'F7', 'Bb', 'Bb', 'Bb7', 'Eb', 'F7', 'Bb', 'Bb7', 'Eb', 'F7', 'Eb', 'Eb-', 'F7', 'Bb', 'Bb7', 'Eb', 'F7', 'Bb', 'Bb7', 'Eb', 'Eo', 'Bb', 'Bo', 'C-7', 'F7', 'Bb', 'Bb7', 'Eb', 'F7', 'Bb', 'Bb7', 'Eb', 'F7', 'Eb', 'Eb-', 'F7', 'Bb']"
"['Eb-', 'Eb-', 'Eb-', 'Eb-', 'Eb-', 'Ab-', 'Ab-', 'Dbsus', 'Dbsus', 'Dbsus', 'Bb7', 'Eb-', 'Eb-', 'Eb-', 'Eb-', 'Ab-', 'Ab-', 'Dbsus', 'Dbsus', 'Dbsus', 'Bb7', 'Eb-', 'Eb-', 'Ab-', 'G7', 'F#-', 'B7', 'E7#11', 'Eb-', 'D7', 'Dbsus', 'Db7b9', 'Dbsus', 'Bb7', 'Eb-', 'Eb-', 'Ab-', 'Ab-', 'Dbsus', 'Dbsus', 'Dbsus', 'Bb7', 'Eb-', 'Eb-']"
"['F^7', 'Ab7', 'Db^7', 'E7', 'A^7', 'C7', 'C-7', 'F7', 'Bb^7', 'Db7', 'Gb^7', 'A7', 'D-7', 'G7', 'G-7', 'C7', 'F^7', 'Ab7', 'Db^7', 'E7', 'A^7', 'C7', 'C-7', 'F7', 'Bb^7', 'Ab7', 'Db^7', 'E7', 'A^7', 'C7', 'F^7', 'C-7', 'F7', 'E-7', 'A7', 'D^7', 'F7', 'Bb^7', 'Eb-7', 'Ab7', 'Db^7', 'G-7', 'C7', 'F^7', 'Ab7', 'Db^7', 'E7', 'A^7', 'C7', 'C-7', 'F7', 'Bb^7', 'Ab7', 'Db^7', 'E7', 'A^7', 'C7', 'F^7']"
"['E-7', 'E-7', 'G-7', 'G-7', 'Bb^7', 'Bb^7', 'Bh7', 'E7#9', 'A-7', 'A-7', 'F#h7', 'F#h7', 'F-7', 'F-7', 'C-7', 'C-7', 'B7#9', 'B7#9', 'E-7', 'E-7', 'G-7', 'G-7', 'Bb^7', 'Bb^7', 'Bh7', 'E7#9', 'A-7', 'A-7', 'F#h7', 'F#h7', 'F-7', 'F-7', 'C-7', 'C-7', 'Ab^7', 'Ab^7', 'C-7', 'C-7', 'Ab^7', 'Ab^7']"
"['A-7', 'Db^7', 'Bh7', 'E7#9', 'A-7', 'Db^7', 'Bh7', 'E7#9', 'C-7', 'F7b9', 'Bb^7', 'Ab-7', 'Db7', 'F#h7', 'B7b9', 'E^7#5', 'E^7#5', 'E7', 'A-7', 'Db^7', 'Bh7', 'E7#9', 'A-7', 'Db^7', 'Bh7', 'E7#9', 'C-7', 'F7b9', 'Bb^7', 'Ab-7', 'Db7', 'F#h7', 'B7b9', 'E-7', 'E-7']"
"['C', 'A-7', 'D-7', 'G7', 'C', 'A-7', 'D-7', 'G7', 'C', 'A-7', 'D-7', 'G7', 'C', 'G7', 'C', 'C', 'A-7', 'D-7', 'G7', 'C', 'A-7', 'D-7', 'G7', 'C', 'A-7', 'D-7', 'G7', 'C', 'G7', 'C', 'C7', 'C7', 'F6', 'F6', 'D7', 'D7', 'G7', 'G7', 'C', 'A-7', 'D-7', 'G7', 'C', 'A-7', 'D-7', 'G7', 'C', 'A-7', 'D-7', 'G7', 'C', 'G7', 'C']"
"['C9', 'Eb-6', 'C9', 'Eb-6', 'Bb', 'Bb7', 'A7', 'Ab7', 'G7', 'C9', 'F#o7', 'C9', 'Ab7', 'G7', 'C9', 'Eb-6', 'C9', 'Eb-6', 'Bb', 'Bb7', 'A7', 'Ab7', 'G7', 'C9', 'F#o7', 'C9', 'F7', 'Bb', 'Bb', 'Eb', 'Eb6', 'Eb6', 'Eb6', 'G9', 'F', 'F6', 'F9', 'F7', 'C9', 'Eb-6', 'C9', 'Eb-6', 'Bb', 'Bb7', 'A7', 'Ab7', 'G7', 'C9', 'F#o7', 'C6', 'F7', 'Bb', 'D9']"
"['D-7', 'G7b9', 'C^7', 'C#-7', 'F#7#9', 'B^7', 'E-7', 'A7', 'Gh', 'F#-7', 'B7b9', 'E-7', 'A7b9', 'F#-7', 'B7b9', 'E-7', 'G-6', 'F#-7', 'Fo7', 'E-7', 'A7b9', 'D-7', 'G7', 'E-7', 'A7b9', 'D-7', 'F-^7', 'E-7', 'Ebo7', 'D-7', 'G7b9', 'C^7', 'F-7', 'Bb7', 'G-7', 'Gbo7', 'F-7', 'Bb7b9', 'Eb^7', 'Eb-7', 'Ab7', 'Db^7', 'E-7', 'Eb-7', 'Ab7b9', 'Db^7', 'E-7', 'A7', 'D-7', 'G7b9', 'C^7', 'C#-7', 'F#7#9', 'B^7', 'E-7', 'A7', 'Gh', 'F#-7', 'B7b9', 'E-7', 'A7b9', 'F#-7', 'B7b9', 'E-7', 'G-6', 'F#-7', 'Fo7', 'E-7', 'A7b9', 'D^7', 'D-7', 'G7b9', 'C^7', 'C#-7', 'F#7#9', 'B^7', 'E-7', 'A7', 'Gh', 'F#-7', 'B7b9', 'E-7', 'A7b9', 'F#-7', 'B7b9', 'E-7', 'G-6', 'F#-7', 'Fo7', 'E-7', 'A7b9', 'D-7', 'G7', 'E-7', 'A7b9', 'D-7', 'F-^7', 'E-7', 'Ebo7', 'D-7', 'G7b9', 'C^7', 'F-7', 'Bb7', 'G-7', 'Gbo7', 'F-7', 'Bb7b9', 'Eb^7', 'Eb-7', 'Ab7', 'Db^7', 'E-7', 'Eb-7', 'Ab7b9', 'Db^7', 'E-7', 'A7', 'D-7', 'G7b9', 'C^7', 'C#-7', 'F#7#9', 'B^7', 'E-7', 'A7', 'Gh', 'F#-7', 'B7b9', 'E-7', 'A7b9', 'F#-7', 'B7b9', 'E-7', 'G-6', 'F#-7', 'Fo7', 'E-7', 'A7b9', 'D^7', 'D-7', 'G7', 'E-7', 'A7#9', 'D7', 'Ab7', 'Abo', 'Ao', 'Bbo', 'Bo', 'C', 'Db^7', 'C^9']"
"['C^7', 'Gb7#11', 'F^7', 'Eh7', 'A7b9', 'A-7', 'D7', 'D-7', 'G7', 'C^7', 'Gb7#11', 'F^7', 'Eh7', 'A7b9', 'A-7', 'D7', 'D-7', 'G7', 'G-7', 'C7', 'F^7', 'Bb7', 'E-7', 'A7', 'D7', 'G7#5', 'C^7', 'Gb7#11', 'F^7', 'Eh7', 'A7b9', 'D-7', 'G7', 'C6', 'A7', 'D7', 'G7']"
"['Bb6', 'Bo', 'C-7', 'F7', 'F7#5', 'Bb6', 'Bb^7/D', 'Dbo', 'C-7', 'F7', 'C-7', 'F7', 'Bb6', 'Bo', 'F7/C', 'F7', 'Bb6', 'Bo', 'C-7', 'F7', 'F7#5', 'Bb6', 'Bb7#5', 'Eb^7', 'Bb^7/D', 'C-7', 'Bb6', 'Bb7#5', 'Eb^7', 'Eb-6', 'Bb^7/D', 'Dbo7', 'C-7', 'F7', 'Bb6', 'C-7', 'F7']"
"['G-7', 'C7', 'F^7', 'F^7', 'G-7', 'C7', 'F^7', 'F^7', 'E-7', 'A7', 'D-7', 'G7', 'C^7', 'D-7', 'G7', 'G-7', 'C7', 'F', 'C7', 'G-7', 'C7', 'F^7', 'F^7', 'G-7', 'C7', 'F^7', 'F^7', 'A^7', 'Bb^7', 'D7', 'G-7', 'Bb-6', 'A7#5', 'F^7', 'D-7', 'G-7', 'C7', 'F^7', 'F^7']"
"['Bb^7', 'Eb-/Bb', 'Bb^7', 'Eb-/Bb', 'Bb^7', 'Eb-/Bb', 'Ah7', 'D7#9', 'G-7', 'D7#5', 'G-7', 'D7#5', 'G-7', 'C7', 'F7sus', 'F7', 'Bb^7', 'Eb-/Bb', 'Bb^7', 'Eb-/Bb', 'Bb^7', 'D7', 'Eb^7', 'Ab7', 'Bb/F', 'Gb6', 'G-7', 'C7', 'F7sus', 'F7']"
