-0.43498483	2.9668825	-2.8246522	-1.2158533	1.4382371	1.1987258	-1.3854305	4.158988	2.4603794	0.6249669	-1.357035	-0.52767026	0.69589597
-2.4789777	3.0913908	0.88756365	-0.14114983	0.046318498	-0.325712	-3.2784674	0.6154679	-4.373904	1.0746701	0.39578965	-0.9485272	-0.043748554
0.5984922	3.4233093	0.07362335	-3.7988794	-0.08251164	0.4568422	0.19925785	1.7181798	1.245849	-1.519387	-0.15732478	0.06809625	-0.5401698
-0.9852143	0.52447206	-0.8707522	0.169225	-2.8181686	1.9856951	-4.4491625	1.4576931	-1.8247675	0.8645633	-0.18314113	-2.026561	1.6569326
1.4139092	2.0873675	-0.97468257	-2.9898438	0.014907404	-0.78369755	-0.3950672	-0.33385685	-2.254681	-2.8483276	1.6906737	-0.40816042	-0.9181185
-1.0401556	0.360766	-1.4786421	0.030333247	-2.078358	0.4017344	-2.2222428	2.0802834	1.4407595	-2.963855	-2.1728277	-2.039184	2.7996585
-4.392466	-2.0630422	3.0865643	-0.85220015	2.7166677	-0.8089497	-2.3614671	-6.401434	-1.5403258	-1.3503157	2.1776044	2.4147878	2.11312
-3.7091215	-0.6489669	-2.0848958	-0.41174623	1.4264706	-0.578328	-0.9667326	-2.819119	6.148327	4.5322323	-1.5278418	1.7530003	9.319679
1.9908607	-1.4492244	2.9733624	-4.1471477	4.2617846	6.6831822	0.20588395	-4.5350475	9.767538	-2.6732185	4.5302305	1.3793488	0.62035435
-2.0916028	1.4857756	-0.71445596	-0.21116906	-0.05588782	-1.9626154	-2.7988276	-6.5877576	-1.2011554	0.31684467	2.0135763	6.9308114	-0.22567284
0.86155903	0.25242975	2.090652	6.958926	0.41675985	2.172521	-6.1591625	-7.7562637	3.174163	4.154514	-1.1830344	-2.0362215	0.671968
1.9153893	-1.0782411	-3.1570673	-1.6429884	8.465873	6.7716484	-2.749374	-1.6860783	6.7724266	-0.9160916	-2.3822715	5.1254096	1.2233369
2.9481819	3.22083	-0.9454314	-2.3180842	4.9274015	-2.6922274	1.2573974	-7.150165	3.156672	-0.056546807	1.5016334	-0.8549592	0.0076025724
-1.8166153	1.3964478	3.4162884	1.3595933	4.020611	2.2057796	-3.9385471	-5.0996003	-2.2500608	0.7508179	-0.7213656	-0.896533	2.2070632
4.0711718	5.5477257	5.6224146	-5.3504276	0.19668715	1.6196909	1.3539026	-9.558517	7.654607	-0.8268938	-0.46502417	0.81508964	0.5952658
0.62005574	-2.35275	-1.0097986	0.2167566	-3.3538282	3.8482318	-5.6834035	-6.043151	4.184395	6.21119	0.14199765	-0.1746661	5.469644
2.579933	0.63660085	-4.27193	-3.2015138	2.1615422	-1.2617005	-1.7334533	-7.2052627	-1.8627476	-1.3724279	2.6109765	3.002062	1.2170655
-0.80633056	-1.1549648	-3.069055	1.9909583	2.7419608	0.2356171	-2.0277905	-4.016797	6.912642	-3.5648055	-6.5992994	4.6543446	5.8185267
-0.17933713	-0.26249164	-0.98312694	2.2655976	-2.1605077	-0.69568527	-3.2828505	1.2982557	-0.2126894	1.0053617	1.8763468	-5.7470164	-0.36361787
1.7871144	1.1332089	-1.3099027	-3.141099	-1.7778668	-1.1845323	-1.0595454	-0.086193256	-3.0075781	-1.012481	2.709441	-0.9316496	-1.6272022
0.9635499	1.8785366	-3.1730182	-2.665043	0.19924177	1.0274432	-0.87166613	4.5182433	2.9613202	1.4983184	0.5524234	-1.0254691	-0.79441464
-0.6960046	2.238871	-0.41826248	0.7526844	0.7439576	-0.79113925	-2.8260262	1.4093065	-3.938449	0.9631351	-0.4075739	-2.798738	-0.24746896
1.5591519	2.0986001	-1.4387928	-0.9540741	1.4188765	-3.268295	1.0139557	0.6104889	-0.47363374	-1.3552192	2.1653688	-2.9729135	-1.6841717
0.7150919	0.64103943	-4.1653266	-0.6247921	-1.9020586	-0.9523912	-1.8835794	2.9149795	1.0714812	-2.7341838	-2.7893262	-1.6948917	1.656287
0.7938524	5.0982776	1.6579792	-3.8455281	0.2257012	-1.4199187	1.099296	1.962752	-0.01308247	-1.6603012	-1.1484269	-2.1392446	-0.823969
-2.8897479	1.247924	-0.99335057	-0.0038545984	0.03629991	-2.5367873	-0.24584392	3.8258147	1.6528959	0.9320706	-1.3417146	-3.338409	3.15786
-2.0153701	-0.028499603	0.83957577	-0.89482844	-0.5508217	-2.6648316	-0.9347795	0.47644576	-4.050789	-1.9231193	1.5041164	-2.488207	1.1859711
-0.91972476	0.66125256	0.6214285	-1.7354406	-3.6757526	1.5220746	-2.818397	2.901383	-0.6546858	1.7700733	-0.14016186	-3.5062	2.4102628
-2.2518172	2.264053	0.48044074	-1.4313802	-1.7536023	-3.2549162	-0.6567359	0.6324996	-1.873977	1.0494907	2.6285393	-0.2982168	-1.1630497
-0.11137049	0.5228824	1.0131093	-3.5971215	-2.1962256	-0.7975885	1.3652769	2.3253047	3.5246243	-2.844454	2.1056213	-2.5488877	0.08221221
0.9400845	-1.7764248	1.4676106	2.2664008	-2.897304	0.45001352	-1.9690951	-6.907011	-1.523499	1.4517488	6.5363	1.7038753	1.8328991
-2.5479813	1.1779864	2.449266	0.8430605	-0.3185591	0.7715797	-1.2665111	-3.2261074	-2.8788931	3.9307237	2.3257484	3.0969422	6.1567674
4.085926	0.24083856	-3.498089	0.2784775	1.9476235	1.1148404	1.1136525	-2.336647	3.7689846	-2.4882755	2.0363183	1.5551735	2.232752
1.8713285	1.9860823	-0.8953751	-3.57705	0.60814255	2.1179726	1.0364693	-2.1774683	2.0129158	-1.0159594	2.6242845	5.7903275	1.5686044
-2.2089837	-1.2411702	-0.54664135	6.213882	2.9034104	-1.4606376	-1.4968528	-3.2936513	-1.2326416	-0.2347423	-0.44159472	1.2020235	6.1040936
2.0374517	-1.1712613	-1.9895421	4.6999683	1.6527008	4.524002	-4.3327036	-2.2667851	-0.51673263	0.21865878	-1.5561144	1.8376367	3.678667
-0.6975911	2.328508	2.8251135	-0.6771119	2.2458274	-1.6682918	2.9562366	-3.6204624	2.1906447	-2.0309966	2.9811451	3.7745252	1.1181471
1.9322408	2.2308242	1.7584202	-0.882769	3.841245	-0.11125721	1.2494873	-4.646773	-2.8308432	-2.6537316	2.068626	1.3725039	1.9929477
0.86247146	-0.7431877	0.51279217	3.1091602	1.9901497	4.9893026	-1.0992454	-0.34344506	4.712061	3.0312376	2.9012892	-0.02387026	3.9379697
1.1263936	0.6010999	3.0819802	0.34083915	-1.0235852	3.1018832	0.8736455	-2.0460804	5.1142817	-1.289839	-1.1129777	-0.66492474	6.7861834
2.1985395	3.0760458	0.33618423	2.6004384	2.674032	0.28138274	-1.3549429	-4.9186935	-2.3737793	1.761814	3.3193765	1.5818053	-0.8623577
3.3164241	4.431032	-1.5326476	0.448827	4.468577	0.61621207	2.13766	-1.2464149	3.7695541	0.096420005	-3.2954776	1.2176877	5.156475
-3.048707	-1.9495177	-2.1290236	4.9380083	-0.15885499	-0.17535211	-7.095836	0.06972757	0.4568146	1.2594699	2.4862714	-3.5053453	-3.2305653
0.6579132	3.0467525	-1.920553	-0.7436428	4.9905095	-2.8512619	0.24966206	0.031320605	1.5755494	-3.7268715	1.5750644	-0.44233403	-4.636295
-7.4264464	-0.62412053	0.455348	0.3587219	1.7052163	-0.33669728	-2.7359052	4.962311	2.8588848	1.4013044	-2.299273	-0.6417316	3.9543858
-3.5320172	3.5051677	0.2893007	-1.0495564	-0.93306434	-1.7877444	-2.8900876	-0.22775578	-1.5993996	-0.5796643	4.002122	2.8826847	-4.089165
-0.9435321	1.8364235	-3.6095564	-1.5980644	3.0580564	4.4421277	-3.8504887	5.836957	4.426735	-1.3404436	-0.73760104	1.6208677	-2.40374
-2.8504121	2.5222085	1.1213725	1.4215804	2.133019	1.5156485	-5.24151	0.9506108	-4.867041	-1.0555922	0.20489515	-0.9074374	-1.6669085
-0.71739525	5.449205	3.150984	-5.440441	2.0217657	-0.3647579	-0.039600953	0.84405637	3.1209817	-5.6775203	-3.5500193	1.1099675	-3.700096
-4.070959	-3.1891742	-0.049868084	-1.0177797	-3.9135442	4.1645966	-6.8863387	2.4652333	0.31825215	1.3644643	1.2760601	-0.8233347	1.5698615
0.95312256	0.87176883	-3.0774684	-3.2237265	0.64342123	-0.23949651	-2.9058216	-1.0254544	-2.5601768	-4.581464	3.6892903	1.4260921	-4.103926
-3.015486	-0.09276018	-3.380915	1.8114512	-0.47119105	0.0009386251	-4.1719923	3.3315413	3.0303307	-6.322736	-4.4171977	0.4575294	1.3522586
-4.840268	-0.59721595	1.6846191	-0.40411875	1.0056053	-1.4298252	-2.433842	0.09192896	-3.4548204	-4.0595484	4.145156	-0.3053636	-0.7529835
-2.0339355	-0.22734556	1.6490409	-2.7334309	-0.06457008	1.3301603	-0.12447004	3.1019049	8.225562	-5.296753	2.8808084	-1.4091449	-2.7220216
2.0010793	0.1185839	-2.4242818	-1.7651019	1.7320819	-1.1403039	2.7141652	4.0238414	1.4878892	-2.371502	2.5673912	-0.645095	1.5017974
-2.571678	0.8093433	0.3466292	5.1429253	-0.34104717	-2.6420863	-1.1478927	3.0298386	-2.3576105	0.86439633	2.2124307	-2.0301306	1.9979266
-0.27953562	2.6664732	0.1848012	-2.6776736	2.1763396	-2.9461215	3.073619	2.7563627	-0.69802135	-0.5858583	3.3605473	1.5871468	-0.5082273
0.0075443876	0.9728453	-0.12319315	2.1815941	1.2210189	1.8232731	-0.9754992	5.7287674	0.7903801	2.3358562	1.1831826	-2.8809907	1.7456266
1.2765008	3.8532028	0.54101443	-0.32182607	1.6885133	-1.4738995	-0.003046442	1.3724462	-5.0787683	2.2081604	4.0181623	0.46196958	-2.1446671
2.6920874	3.7909381	-0.41090095	-0.26503494	0.78876513	0.99096256	0.7870744	4.3977513	1.2050917	-0.8537123	-1.6924459	-1.041631	0.96973014
-0.7549662	0.20951019	0.15013207	-0.9255466	-0.2825505	0.2913497	-1.5886197	2.7567863	-6.351947	2.1986566	3.312878	-0.32297957	2.4892862
3.1938741	3.0968971	-0.3372586	-2.942392	-1.70986	0.5018085	1.3594478	2.8475196	-0.06561187	-2.788078	1.8849633	1.7211322	-0.8352244
0.81272644	-1.7286626	-2.898031	1.5256257	-1.0813539	1.2090182	-2.757453	3.462556	-3.6692584	-0.9484589	0.6935093	-1.4417163	3.4315217
1.9417375	1.7452614	1.5600169	-1.2504135	0.46762764	-1.404927	1.383249	0.7029933	-3.6141574	-4.1291356	3.1737294	-0.77970654	-0.8685341
0.69479746	-1.1276429	0.34850252	0.18107457	-1.5520396	0.6991721	0.7743303	4.268159	1.5235091	-3.032096	0.42019737	-2.8691576	4.0862985
0.1462726	0.010433241	1.9480865	1.7127357	-1.7794137	-1.8077881	-0.419009	0.021941012	-3.0638692	-0.47939825	6.3889003	-2.8416429	-0.909403
0.27641088	1.2286454	-0.42064133	3.0744834	0.5450978	2.5923908	-1.9622583	5.6277556	0.08128534	3.091207	1.9483364	-2.5220692	1.6047906
0.28761414	-0.50718266	1.2070779	1.223442	-1.3249297	1.1623019	0.07091494	3.847969	1.6390942	-2.2933805	0.3358757	-3.1749136	3.023288
2.8111129	5.439647	0.5888279	0.18164094	2.0155025	-0.92946243	0.13757856	1.4073906	-4.8586264	1.0854208	3.715302	-0.004824298	-3.1254907
1.0763687	-0.40741715	0.7558437	1.2994205	-1.8565435	-2.2353413	-0.026108248	-0.4546593	-3.2469745	-0.025792088	7.790135	-2.0163076	-1.2106876
1.2665845	2.8660395	-0.5191059	-0.80739504	1.2350985	0.7977984	0.78986907	4.714154	0.09562241	-0.938456	-2.3749099	-0.38048407	2.741568
2.2783868	1.1055689	-3.2706168	1.113592	0.15526496	-1.3903478	1.7742699	4.04897	3.0114143	-2.2815478	1.717212	-0.28606176	0.65667653
-1.2042216	2.174436	2.2557592	-0.14652695	-3.4455132	0.39505497	-1.8267028	2.0155373	-6.046696	0.85089153	3.6095374	1.0569053	1.7209841
-2.9688072	-0.39586216	-1.0464385	3.9254177	1.9135522	-3.1850038	-0.8021781	2.7918663	-4.098207	1.0889751	3.3442285	-1.6010808	2.7145875
1.9388372	1.6543617	-1.481085	-4.2078977	-0.6568912	1.3494042	1.0444407	4.009838	-0.20492736	-2.74833	1.6920568	2.1349819	0.78939974
-0.53630024	3.9405608	1.3739308	-1.3860393	0.9593316	-1.7260156	2.6374204	3.1194868	1.0050436	-1.2008134	3.3484771	1.2884578	-0.9919806
0.9361658	-0.58026516	-2.1514416	3.905962	-1.5372162	1.1337092	-3.7831554	2.7250164	-4.2286944	-2.105271	0.2010359	-1.7466468	2.352578
2.0953414	2.192697	2.2374153	-1.6950792	1.6512467	-1.4552346	2.6960616	1.4064473	-3.613392	-5.4972653	3.6262481	-1.1812779	-0.04963514
-1.8510692	-1.6959568	0.4777613	0.6756638	-0.40419704	-0.871553	-2.2848194	-0.01931598	-0.6135424	-1.4171627	2.1305192	-3.1320434	-0.77592474
-0.80099946	-0.66329235	-1.4360074	-2.32492	1.3275982	-1.9067582	0.39228815	1.0626643	2.4819717	-2.8031828	2.439776	-1.7287006	-1.5152571
-2.9068277	0.07124498	-0.9836464	2.446779	-0.6999215	-1.8805126	-2.4517744	1.5439235	1.5638312	0.20635176	-0.17564432	-1.6449436	-0.49180982
-2.5123107	0.8992089	-1.3236037	-1.4354897	2.8264165	-3.202209	-0.5583817	0.8529616	-0.15723133	-0.49260864	2.327564	0.20431212	-3.0216637
-2.5559525	1.0242695	-0.089324236	-0.5032692	1.8984787	0.7244804	-1.2581245	3.755417	2.256124	0.6074733	-0.17305191	-1.1502458	-0.19765645
-2.4718387	2.8874524	0.8704163	-0.026855605	0.3849803	-1.1299546	-3.3256142	0.50937515	-1.9695809	1.7944715	0.083711766	-0.2855231	-3.3566835
0.5376261	3.0868707	-0.7326625	-2.7562563	1.6211023	1.196934	-1.4806452	2.4543207	1.9325656	0.11512593	-1.3255299	-0.6023263	-2.7739017
-1.6486808	0.52367926	-0.60725605	-1.3480109	0.24493295	1.2163361	-3.2593894	1.7560903	-2.4238164	1.1029792	-0.4157645	-0.8790311	0.5227018
0.32413632	2.8306289	0.051010337	-3.4183137	-1.2562727	-0.5556465	-1.8067598	-0.12998131	-0.7721531	-3.1831658	-1.4270357	1.07952	-2.9258716
-1.4335716	-1.0296602	-1.3205482	-1.3411494	-1.2791177	1.64943	-3.085314	2.3647318	-0.2907131	-1.5466359	-1.0031627	-0.31616917	1.0441506
-0.40138802	-0.72546184	0.43690926	-2.4465928	-0.032216813	0.33824566	-2.4071136	-0.5316297	-3.0224109	-4.1770363	2.083255	-1.4201167	-1.8348349
-0.5862422	-0.6724209	-0.31480527	-0.80246115	-1.3837153	-0.47323367	-1.257464	1.3093597	3.1994326	-4.7235646	-1.3540505	-1.7346781	-0.7698363
-0.052762233	-2.449029	3.34783	4.456544	0.1526483	0.8237102	-1.6881818	2.8549235	-0.29731092	-0.13073601	-1.1104386	-0.020317644	-2.7874246
1.6400269	-3.0898573	-0.0686498	2.2074125	-1.8739549	1.4829488	-2.1138964	3.0657935	0.27045467	1.9342622	-1.2714548	2.1544642	-2.2180371
-1.1643653	-2.2946334	5.3003173	2.1065865	0.1749138	1.5317829	-1.3265713	3.339349	-2.9226208	0.514624	-0.7111008	2.1099453	-2.2590487
-0.6672842	-3.1311612	-0.13751967	1.7163564	-2.110375	-0.645726	-0.15313396	4.351754	2.649926	2.0194821	0.03472995	3.369203	-1.4008182
1.6225822	-1.1762339	1.6366389	-0.42470402	1.3361312	-1.4715987	1.5911652	1.4029188	-0.44327006	-0.30348334	1.7238806	2.068494	-4.081711
1.6438195	-1.7350193	-0.22618154	0.76654625	0.19718526	-1.6502911	0.03523653	1.0620238	-2.9461746	-1.4227563	0.74774265	3.499752	-3.1750584
2.6809459	0.21698979	3.2514267	0.025429113	0.09216923	0.67142105	0.78887475	1.5409319	0.6937278	-1.076431	1.0210208	1.2534235	-4.991149
-0.34612957	-2.212826	-0.9596214	1.245668	0.8443796	-2.163789	-0.71654683	1.8070838	-3.485527	0.08859784	1.2962291	4.0254097	-2.859919
-0.91944015	-2.9779298	0.22714296	0.15112689	-0.61635333	-1.2199581	1.0932575	4.4608173	0.83531165	-2.2338796	-2.1986935	5.2311115	-0.13438332
0.649828	-0.96994233	0.6227002	1.4811198	2.597631	-0.51048124	1.0539839	4.1804547	1.5676966	-2.394998	-2.6911988	4.1190295	-3.1487908
-1.1325161	-2.6699474	2.1501906	1.9694844	-0.5005726	-0.37145513	-1.130513	1.8314532	-2.8017943	-1.2828614	1.2818121	2.6731186	-2.2074578
2.5348146	-2.432284	1.7547039	0.9693949	1.9343612	0.83156824	1.0731878	2.7395365	1.4859091	-3.3216918	0.36102876	2.1981518	-4.7166553
-0.12126344	-1.4787112	0.8445363	-1.751508	2.3123102	2.4285078	-1.636163	-3.9513142	-0.46288753	-2.68532	2.1288948	0.9072267	0.90374124
-0.33382753	-0.5124154	0.8769007	0.65873635	0.80737907	-0.1219353	-1.3938961	-4.4736085	1.486323	0.18219732	1.4690516	-1.9403124	0.9724124
0.9485767	-0.24164903	1.4715633	1.4099772	-0.015085302	1.9693239	-1.2683432	-3.4399862	3.9673138	-2.879828	-0.9467116	-0.021261495	0.6518481
0.33341706	-0.9482873	-1.4045581	-1.6766151	1.6714656	-0.4590414	0.74433106	-3.3446589	3.3508391	0.3409745	2.5458255	-0.3813108	2.546553
-1.5712888	0.6180552	-1.536351	2.4350238	-0.102755375	-1.2157739	-1.6617959	-2.7690635	2.2168279	0.9775557	0.02972785	1.6278263	1.5947815
-1.6613793	-0.1306567	-1.4925201	-0.34763616	3.861565	-0.84307575	-0.7226505	-3.0274768	1.7262597	-0.12727171	1.0427263	3.3546298	-0.4236117
-1.9471942	0.5930037	0.5444839	-0.020023074	3.7114868	2.2849631	-1.1399851	-0.7904419	1.992318	0.63412476	0.3281876	0.8572478	1.976402
-0.9378806	3.1656656	2.8151522	0.5688542	1.2294085	1.1001041	-1.9335539	-3.9312773	0.62390757	1.4440613	0.011160259	1.5113108	-0.81727135
1.8797164	2.1733048	-0.24880832	-1.3878561	1.0968299	2.2286081	-1.3330626	-2.8437574	3.3215315	2.6286526	-0.60438234	0.6919379	-0.015501991
-0.022413049	0.6468729	-1.4048222	-1.3702328	1.2877666	1.3693811	-2.29322	-2.8761332	-0.84151447	2.082083	0.17729369	0.16988087	2.6366584
1.0456867	2.324799	-1.2310007	-1.3324541	-0.75650144	-0.56658375	-1.0634265	-4.1220665	1.0695462	-1.7477195	-2.1873207	2.902616	1.3662672
-1.4336946	-1.56781	-0.8603415	-0.8428354	0.42733225	1.7288449	-2.3839624	-2.2236676	0.6284925	-1.0844349	-0.9519548	2.2395492	2.7442992
0.51242566	1.0441346	0.8260511	1.0441194	2.5842535	1.0710983	-0.73637336	0.90660685	-4.950187	-2.115764	2.2028897	0.8280417	0.23999006
1.0804174	2.4655137	3.4664872	0.083868265	-0.8922469	1.2949991	1.6236583	1.8307545	1.274377	-4.330365	-0.32732534	0.024495363	1.4565928
-0.19096921	-2.077289	0.43265247	1.69237	-3.782211	1.6513151	-1.9595487	0.7468152	-1.2646601	0.037615914	4.466514	0.04658566	1.483032
3.0071313	0.41886988	-2.0677886	0.5877634	0.5187526	0.44767702	0.59225506	0.9264429	-0.32961395	-3.211464	4.0936785	0.70777	-1.1402328
-1.6496581	-0.74645615	-2.0459569	4.0430536	1.1324515	-0.7847992	-0.45828912	2.8549902	-0.26579666	-2.9047987	0.3068088	0.9637281	3.0747821
-2.2286844	1.2375154	2.811426	1.2122363	1.1458061	-1.6715385	1.28988	0.60745263	-1.2639408	-2.0989501	4.03764	1.4985149	-0.6162086
-0.17614092	0.16307163	1.0463889	0.76830226	0.8318687	2.6237743	1.1033854	4.232825	3.1081471	-0.27375036	4.2556353	0.36195216	0.64517415
0.70296	1.7934531	-0.17119206	3.9592054	0.98598975	0.32859018	-1.8592186	0.61827064	-2.3215518	1.3227812	3.331806	-0.48950627	-1.7865978
2.5110552	4.158649	-1.5541813	1.2382028	3.7823303	-1.5022062	2.2573822	2.1396031	0.2531899	-1.7333047	-0.5036543	1.3660526	-0.26568562
-2.7980552	1.1468933	1.5341718	1.2097471	-0.17354207	1.1901929	-0.34106794	3.952624	-1.5757427	1.4466172	0.88620937	1.7755636	3.8250382
0.017494602	2.1285677	0.31019714	-1.8053502	-0.63803715	0.8985148	-0.0403419	1.2960129	-1.7683383	-0.9233992	3.6761384	4.1294184	-1.1874025
2.0239215	0.8019118	-2.3038783	2.349425	-0.33362457	3.997439	-2.6267002	3.4983373	0.44217852	-1.238593	0.15485464	1.8861086	-0.09158714
0.2681942	-1.3150718	1.6464164	-0.9297278	2.6800926	-0.23172194	-1.2590775	1.2518634	-3.6064923	1.6745782	0.11311366	-1.7510827	-1.427219
1.8526477	0.45837983	2.281306	-3.6145356	1.2391994	-0.084572025	1.054427	1.7154207	0.45520717	-0.26515275	-1.0487534	-1.2045172	-1.8099738
0.0759278	-3.5053144	0.6927021	-1.7227749	-0.83075833	0.93399394	-1.7799885	2.1624389	-1.3785393	2.2560592	0.2800923	-1.5688525	0.6347222
2.3041272	-1.43936	0.02755012	-3.6639538	0.7020045	-0.5615621	-0.025462126	0.32295614	-1.9718027	-0.552259	1.3893641	0.16405928	-2.6214797
0.2462848	-3.1031623	-1.5477931	-1.1436138	1.1559823	-0.5764335	-1.1003404	2.7258034	0.07093861	-1.3419421	-2.7839127	-1.0676033	0.68795717
-0.7467715	-2.0333018	2.8523233	-2.055927	1.4850783	-1.6585575	0.17837867	0.41696352	-2.7843895	-0.7070446	1.4452772	-1.34314	-1.3502941
1.0372605	-2.5552127	1.359404	-3.1751974	1.1253102	0.22331272	1.2714896	2.7179217	2.281417	-0.71855915	0.72614634	-1.816096	-0.77039015
0.58653486	-2.7617018	0.7890394	0.71127677	0.65384555	-0.6854301	-1.8225605	0.8027987	-1.0004823	1.9676697	1.1025429	-3.3914711	-1.9666564
1.8677605	-0.90923107	-0.3719607	-3.001276	3.0957081	-1.6997249	1.5556601	1.4290174	-0.36069602	0.23321775	1.2552799	-0.89520264	-1.9479511
-1.6732476	-2.2761183	0.85800844	-0.7283057	1.5686307	-1.1245922	-0.12309237	3.4672086	0.1438107	1.7506225	-1.5369148	-1.6956497	1.603444
-0.47822315	-0.9928031	1.3451712	-3.1414824	1.0028192	-1.8624221	0.13850482	0.5651676	-1.7795938	1.4247246	1.7118069	0.91757333	-2.5614498
1.7741557	-1.7360071	-0.78542125	-2.1501584	2.202592	1.4584408	-0.6570656	3.6084867	1.320307	1.0723076	-1.2229985	-1.0118945	-1.2496885
1.2153643	1.5637742	-0.089067616	3.4443824	-1.7969403	-0.6876597	0.48725587	3.8023431	0.2873925	2.0398068	0.6081014	-0.75091726	1.919511
1.9368685	0.5750446	0.6808477	1.7868409	-3.6219409	-1.2336624	1.3787545	2.6876738	0.91366905	-1.3968136	-0.33622178	-1.1180615	2.7633781
2.3607633	3.5217178	0.36861315	1.974752	-1.3088471	-3.137587	1.0058575	0.6627303	-3.5511377	1.0997293	1.2748624	0.6989692	-0.5323956
1.685163	0.87549406	1.2612008	2.8311126	-3.7360651	-3.0614843	0.41619682	-0.23158385	-2.801346	-0.37791386	2.9104774	-1.1373932	0.33914563
3.0366642	3.4026046	0.053077996	1.505246	-1.8519567	-1.1168892	1.3529961	2.7955754	1.3107113	0.22068463	-1.404731	-0.17458776	0.571823
2.9198823	0.89477366	-1.7893692	0.3368077	-1.4035851	-2.4721541	2.6283934	2.4763033	1.1755942	-1.0400214	1.311258	0.26488158	1.2652566
0.9692398	1.2850652	0.31324032	1.1944311	-2.728369	-1.7790233	-0.2711537	1.4366386	-4.66192	2.1130173	0.9824097	0.3593887	2.3399813
-0.076685816	1.2143718	-0.080839425	4.686083	-3.014044	-3.5671723	-0.09368305	1.4832356	-1.9531612	1.1139286	0.6037215	-0.37897575	2.055937
3.2694309	2.9222739	-0.6043886	-0.090798	-3.4744158	-1.9098741	1.7720183	1.588567	0.10570569	-1.2738316	0.5481772	2.0527606	0.10086071
1.279173	2.3711145	-0.38907418	0.15010534	-1.1745197	-4.097102	2.9581046	1.5829874	-0.43786582	-0.6471736	1.6001203	1.9467264	0.33939418
1.4159646	0.2205171	-2.063527	2.6287878	-3.3233452	-1.1489104	-1.3130814	2.4966147	-2.7814105	0.38075984	-0.71521926	0.5339657	2.6880558
2.3669434	2.061604	0.835285	0.9869779	-1.6837665	-2.8299124	1.7307318	0.47611427	-2.5047886	-2.812127	1.0624702	0.2754113	0.08653893
3.8830886	-3.6713169	0.6473696	-1.1304507	0.94930255	-2.0913801	2.201464	0.3440645	2.2067037	-1.1610105	-2.0534027	-0.2681936	-0.58686537
