2.6011662	-0.996315	1.3518199	0.5125083	-0.327288	0.3858688	0.6057061	-0.8795888	-0.12514803	-0.62390727	0.6272112	3.3261893	0.7129039	1.6056547	1.1590384	0.6060818	0.57400465	0.18520959	0.06781214	-0.64935577	0.8195124	1.3355925	1.1598806	1.1395859	-0.29254034	-0.3131767	1.4989178	0.51205814	-0.17832975	1.4285611	0.5489175	-1.6703517	-0.62591636	0.67070836	0.7239143	-1.1011652	1.4178964	0.058554888	-0.91008615	-2.1068377	0.15012527	-0.028607776	0.7517787	0.24225487	0.035894785	-0.70928174	-1.3373194	1.4621441	-0.8202696	0.63009876	-0.47538504	-0.96244866	0.4351553	-0.056058623	1.7735212	-1.3611667	-0.53914565	-1.1583537	0.3398826	1.3547229	-1.0446365	1.0691411	-0.71283233	0.18483661	-0.42463547	-1.126928	0.5136215	-0.9695939	0.40708715	-0.9304368
3.0625286	-1.1391001	1.189417	0.5887619	1.1994956	-0.85889983	1.124098	1.1343011	-0.3168448	-1.7529613	-0.38635048	-1.4436896	-0.24299835	-0.057193115	0.3150661	0.04781072	1.3219382	-0.01553021	0.4690228	0.7874058	-0.73646134	0.8265819	-0.7381669	-0.630181	0.46137443	-0.38974404	0.8521688	1.251804	1.2764733	-0.006303817	-1.0091528	1.1074424	-0.4927931	0.71126586	-0.7943419	-0.40627277	-1.0597255	1.2402766	1.6198821	-2.2008939	1.9939137	-3.0668716	0.8871778	2.515902	1.6865531	0.16941929	0.090078056	0.5363357	1.1898284	-0.04094532	-0.4989919	0.31124616	0.24280737	2.1304364	1.9164279	1.3666115	1.8092505	0.13729921	2.3195083	-0.24696289	1.1444501	3.2407598	-0.4639466	-0.76064545	0.92742574	0.4432255	-0.33175844	0.16235241	1.2928462	2.0891466
2.1216211	-2.6708262	-0.8965187	1.7411597	1.1094611	-0.13354042	0.22754566	0.24726841	-0.24971905	-2.4242933	-1.3000404	0.36000192	-0.36380303	0.025571702	1.0013949	-0.2102661	0.8741541	0.38841996	1.2079444	1.0473984	0.105666265	0.965869	0.36706516	-0.84230804	-0.78430676	0.20514446	-1.2049388	1.3164864	0.5244749	-0.0015186071	0.30185354	-0.7849514	-3.15093	-3.320506	0.08873572	-2.885842	0.3572117	1.5269341	-0.792227	-1.3783032	1.6027172	-2.5766783	1.5425439	0.5757804	2.206198	-1.7921877	-1.8823185	1.1561219	-0.63452613	0.84021556	-1.5056483	-2.175303	-0.12465627	0.18320814	2.7802312	-0.39188597	0.36755124	-0.59831053	0.323487	-0.25691122	1.7975128	0.8902191	0.039434254	0.9619006	-0.8216703	-1.184127	-0.06451907	-0.9646444	0.61830324	-0.009875946
2.3909876	-0.49786273	-0.21415071	0.69986475	0.27212736	0.57871395	-0.9203841	0.9155519	-0.00076097064	-2.1003346	0.83618873	2.886274	-1.0789912	0.027824208	-1.2542324	0.012919545	1.0650074	0.21940449	0.96790034	-0.79524004	1.123484	0.5079888	1.1475902	0.22733903	-1.4066026	0.06561506	-0.9522679	1.2588612	-1.5217835	0.67710954	1.2981253	-0.8967311	-1.370029	-2.33889	0.3258301	0.5564822	0.97010016	0.45621538	0.121484905	0.14549795	2.2886326	-0.63593197	0.41905192	1.2487051	-0.040002525	0.7611617	-0.35226429	0.5805469	-1.1468464	0.6982701	3.0215764	0.26015568	0.91362226	1.0864655	1.1975428	-2.6614728	-0.38231543	-1.8486354	1.1917317	3.283213	-0.41052958	2.474265	-2.5295205	-0.9245256	-1.0657954	-1.6260414	1.118687	1.472343	1.6637605	1.3366066
0.8605529	2.1150858	1.8835216	0.4685993	2.1679978	0.15146716	-1.2070713	0.08382793	1.0082173	2.5007856	0.87303525	-0.651775	0.21482816	1.3933754	-0.79821867	-1.454626	-1.639257	0.636497	0.57936615	1.09374	0.8694149	-0.18585032	-0.00972702	0.43233332	-1.9959303	-0.1445381	-0.94538754	-0.059029646	0.8739355	-2.0722384	-0.19463558	-0.43339664	-2.414824	3.3829827	-1.4710357	-1.2423944	-1.9062185	1.6478769	1.7234957	-1.3744104	-0.14972132	1.0333233	0.032253638	2.2517753	-0.27954873	-0.16405456	0.7704788	-2.7547028	-0.0057395995	-0.7162708	-2.0626557	0.44584763	-0.14699924	0.19542935	1.6780369	0.56265146	0.10082323	0.08222846	1.5263686	2.5209703	1.2292355	1.5009923	-0.75826085	0.2925167	0.05465597	1.4121678	0.06956904	0.14089027	1.2205188	-0.25652277
0.3483033	-0.6479925	1.2871733	0.6714941	0.9191705	0.70604354	0.83479464	-2.3713772	0.40725794	-0.8852887	-0.46931055	1.7912017	1.3645602	0.647748	0.3455692	-0.54531443	0.7841117	-0.27078262	0.24940374	-1.6556469	-0.41410366	0.34171405	0.5224243	-0.26156512	-0.31581262	-0.524018	-0.36041644	0.9820569	-0.24328247	-1.3252629	2.3869328	-0.60102546	-1.1556467	-0.51545215	0.16706719	-2.5947402	1.3524836	1.0880334	-1.0147322	-0.4358418	-0.10693752	0.8155026	1.9854265	-0.58105767	-0.39698908	0.062455587	-1.8435738	0.6378966	-1.8852931	-0.5481592	1.4279462	0.21315615	-0.97803223	-0.61745113	0.37223294	-0.6602461	-0.8403295	-0.86914855	1.1459013	2.9220977	-0.25139388	0.952866	-0.24690828	-1.1094493	0.2570708	-0.06104866	1.0621153	0.99003047	1.426956	0.2028052
-0.6916259	0.19937155	2.0206978	1.8050888	0.61625737	0.76526594	0.60853547	-1.7182935	1.5319678	-0.55891955	-0.117592655	1.4986401	1.1002324	0.038496394	-0.37000433	-0.8344687	-1.095293	0.25041613	-0.33217835	0.06437857	0.009128826	-0.38082018	0.4211475	1.0636786	-1.6917229	-1.0486941	0.18292661	0.067796774	0.30228308	-1.2307007	0.81202644	-1.0508305	-0.547605	2.0196161	-1.2264677	-1.3414546	-0.12729032	1.0705998	-0.052655537	-1.6245577	-0.6676908	2.6148846	1.7333249	0.31009388	-0.23355415	0.7940625	-0.7971649	0.38341403	-0.5521901	1.019965	0.63386065	1.4670963	0.83124095	-0.61528206	1.6116122	-0.42028603	0.101777665	0.24781397	-0.28179893	0.94824564	-0.05429524	2.114947	-0.5175769	-1.0593665	0.42358023	1.8230199	0.4099036	-1.2454807	0.3604847	-1.845025
0.6629391	1.3290492	2.0390084	-0.10849122	2.1441977	1.2496538	0.5635168	-1.4882315	1.0742166	0.9404852	1.1148846	0.41661268	2.5260036	-1.2900608	-1.0988634	-0.684052	-0.115378365	0.91230935	0.30459192	-1.7658454	-1.7946187	0.3031022	0.12631921	0.8643151	-0.78565896	-0.081110105	-0.20988114	-0.6432237	1.1109132	-1.3808664	0.600526	0.13325599	-0.28514534	0.9538269	-0.21533182	-2.5174701	-0.01557325	0.6689723	-0.25743565	-2.2409885	0.80538476	-0.11971872	0.4779049	0.83271873	0.7084069	0.83933645	1.3100693	-0.79270583	-1.5389606	1.0685213	0.22661892	-0.34758136	1.3275614	0.3440356	0.8558367	0.03809946	0.57955724	0.9390828	-0.028378997	0.6493221	-1.0901005	-0.2799425	-0.8880779	0.19329658	0.18361071	1.4258183	-0.013429607	0.48312712	1.0462304	-0.9231097
1.76702	1.3025544	2.6919508	1.3019595	1.2298834	-0.21094295	1.0298271	-0.24238251	0.07286705	-0.85992956	0.17920275	-1.1459293	-0.14518784	-1.466384	-1.5009272	-0.36939853	-0.9884928	0.111983865	1.4188595	-1.381868	-0.43413568	-0.0026921928	-0.7696838	-0.34227756	0.42247915	0.45025146	-0.5646974	-2.09703	1.2999706	-0.51438606	-0.30265927	0.14751536	-0.53065753	2.0657854	-1.6980526	0.2482346	-1.6139854	-0.45091525	1.2340268	-2.3272755	0.835307	-2.264295	0.39926392	0.89475596	1.5968617	2.2801964	0.026272696	0.5823162	-0.10273621	0.51041085	-1.9229165	-0.6910986	0.5085852	1.7791709	0.57815343	2.0562983	-1.1173972	2.226125	1.2961187	0.34957096	-1.48108	3.3408153	-1.5805002	1.6177485	-0.3920205	0.10121535	-0.5135406	-0.18063664	1.3838652	-2.5426183
3.6896653	-0.26358154	-0.07288593	1.5195601	0.24661702	1.323269	0.5703156	-0.024276935	0.6483245	-1.7506365	0.44888943	0.21335977	-2.0109353	-0.41036505	-2.2983084	1.0442528	0.60673916	0.78432304	-0.89002657	-0.9646508	1.4435909	-1.0122023	1.6195109	-0.849211	-1.0327092	1.6847241	-0.24231714	0.18114695	-0.63082737	0.7831417	-0.659678	-0.79238635	-1.887833	-0.7188181	-0.31773216	-0.54558206	0.13474467	-1.5774916	2.3055055	-1.3468829	0.284698	-1.5554442	0.3096674	1.2742248	-0.8469169	-1.851384	-0.70646167	0.83066976	1.0914136	1.1779722	1.7957722	-1.4302341	-0.44934994	1.005369	2.9362037	0.7071536	0.484258	0.04970433	0.7682971	0.9726484	1.214017	1.3691144	-0.5539505	0.6001602	1.287893	-2.361927	1.4180114	2.367616	1.5674218	-0.49411768
0.35654327	1.1494497	1.9886073	-0.11598093	0.5156597	0.2804895	0.9346512	-1.2231687	0.43803376	0.05216823	-0.36850575	2.5346878	1.9413785	-0.25339788	1.4241254	-0.93267304	0.41677666	0.47850698	-1.1075208	-0.8685873	0.41522804	0.593948	0.4277347	2.122147	0.1688666	-0.8254681	0.46307585	1.5639683	0.93088543	-0.37865	1.14783	-0.6287442	-1.64318	0.7326761	-0.7142979	-0.8128523	0.29086655	1.1809902	-1.0290715	-1.2405014	0.45414427	0.3423016	-0.33355114	0.5939593	0.541053	0.45682818	-1.0099075	-0.68934864	-0.3510342	0.42506653	1.6001227	-0.28898695	2.6718838	-1.1402436	1.2593282	0.36263973	0.21299754	-0.48320225	0.8102289	2.2672193	-1.0228363	0.11413537	-0.05418127	-1.6359737	-0.5975958	-0.47496438	0.23964845	0.4320782	0.04810551	-1.898999
1.167084	1.054574	0.3694521	3.435134	1.1257452	0.24693888	-1.4234627	0.6591197	-0.0034761801	-0.31000334	0.6250893	-1.495239	-1.1389169	-0.26649988	-2.0824935	0.094405666	1.1048132	0.37893987	-0.80298096	-0.41520292	-0.38769346	-1.260153	-1.2985752	-2.1347895	-0.69855195	1.5104518	-1.7054042	0.5384482	2.7616305	-0.8997715	-1.3260918	-1.1498356	-0.92946106	3.949235	-1.3183163	-0.9006151	0.6536631	-0.21010149	1.290934	-0.31775546	0.81282437	-3.0291045	0.6579565	1.4060967	0.93910015	-1.9810433	-1.055658	-1.6386625	-0.55123943	-0.1893233	-0.571752	-0.34999427	-0.25129712	-0.09107563	2.2735965	0.001206845	1.034151	-0.4886899	0.8446905	0.6873512	-0.61183625	-0.017639637	-2.4246626	1.0370867	0.30744952	-0.46850875	0.7439409	0.15787695	0.6748201	0.6371547
1.5291862	-0.77783376	-0.06632965	0.59877235	1.417753	-0.94666404	0.31030473	0.49610823	-0.8242261	-0.54222196	0.55396646	3.73	0.5262495	1.2055871	0.8701056	-0.09303741	-1.0008749	-0.44939306	0.47515383	1.1263407	2.7345984	0.3892295	0.81289566	0.38423797	0.28399438	-0.15244283	1.4569596	0.78520364	-1.9470713	1.6039054	1.5416342	-2.427813	-1.7733587	0.7620465	1.1525431	-2.031404	0.7591693	0.6300178	-0.67665863	-0.12801258	-2.4718041	1.2292348	0.6684866	0.7108408	-0.6688023	-1.421537	-1.3090721	0.55342776	-1.184009	-0.4185153	-0.6054848	-0.8420216	1.2839614	-0.1469514	1.6695528	-1.2075936	0.16828248	-1.2848383	-0.40934625	3.7901337	-1.2460082	0.19218697	-1.0433223	-0.21146499	-2.0397072	-1.7597514	-0.31977573	-0.5992741	-1.0550408	1.3513762
2.0261643	-0.91126204	-0.46108195	0.52725637	0.9641609	-0.46513733	2.035687	0.0747454	-1.5327414	-2.2507577	1.3348749	-2.3893943	-1.2741734	-1.2180918	0.19711821	-0.5352359	-0.4423127	-1.2387514	0.45824808	0.21131107	-0.09618572	1.0357856	-0.9416903	-1.7171828	-0.06968521	-0.36146683	0.6567293	1.1752247	0.06882797	0.17086308	1.4357337	0.3837896	0.030003479	0.72447544	-1.8266964	-0.84105545	-1.157497	1.7880088	1.22395	-0.84926575	-0.2310019	-2.352445	1.1645461	1.2498213	1.6501318	-1.5119768	-0.1829176	1.5602247	0.083817616	-2.8627439	0.9144005	-0.72759974	-0.5844534	1.9462222	1.7275183	0.5356059	1.4092437	0.73684293	1.2847527	-0.3011066	1.8032006	1.3006103	-1.7142735	-0.8693427	2.0977798	-0.70772374	0.22966708	0.34433508	1.354199	0.8084526
1.5304335	-2.7659342	-0.6481394	1.2207613	0.9587489	-0.025695052	0.26548666	0.29098573	0.012671275	-2.4924755	-1.1225531	2.8410132	-1.0306481	-0.23081228	-0.037251916	0.33881977	-1.1209962	-0.46218887	2.3211093	0.93380105	0.6548578	-0.06242619	0.7036609	-0.6129555	-0.84352046	-1.065286	0.17877571	0.33176947	-0.8454134	1.0095528	-0.29582256	-0.5284682	-0.16323164	-2.2204945	0.20839933	-2.0798314	0.22610511	1.5077574	0.43902966	-0.38096097	-0.37618345	-2.3666034	1.2308434	0.77586144	0.37557954	-2.0963657	-1.2252976	1.6453961	0.5014065	-1.1400814	-0.56378067	0.06232788	1.3126026	0.0642641	3.2805493	-1.1046517	0.48582694	-1.6715043	-0.027638147	0.39358404	1.7170706	0.471952	-0.67971265	0.39379817	1.991525	-0.43585756	1.017265	-1.6219162	-0.75877947	0.10994385
0.049489845	1.9358255	1.1610386	-0.025211899	1.6438309	0.86596227	0.282598	0.7055986	0.025639571	1.0329487	0.43652135	-0.41346228	-1.3368264	-0.036638066	-0.0975054	-1.3569001	-2.247675	0.60062706	-0.54012966	0.6597967	-0.8203106	-0.34866494	-0.7344002	0.25138208	-0.8226711	-0.37360317	-1.2412993	-0.18771334	-0.11583651	-0.79991055	0.45689428	-1.1480856	-1.5829383	2.0525432	-0.68212515	-2.321535	-1.1909509	2.5722284	0.3193169	-1.5525043	-0.26106703	-1.1489432	0.5580582	0.22214042	0.5729178	0.9078417	1.1868248	-1.2523149	-0.10879833	-0.27380672	-2.0701416	0.11539907	0.052763507	-0.79793113	1.838931	0.9946733	0.38603747	0.616698	0.096081786	0.5754994	0.5662415	-0.4238204	-1.7215272	0.6136283	0.9504904	0.2689354	-0.86672896	-1.4353929	0.12944584	-0.38903913
0.11132197	-0.3207927	1.6137468	0.038999807	0.04428712	-0.4756026	0.4561659	-0.80409855	-0.27776906	-2.559437	-0.35579917	1.3903983	0.39902574	0.07163531	0.6765903	-0.94389015	-0.70924723	-1.1267787	-0.01736316	-0.71142954	-0.22438957	0.53074443	0.17010623	1.0924563	1.0461596	-0.118035145	0.97204757	-1.9895743	-0.8900402	-0.37221736	2.3303766	-0.29761365	-0.33881453	-0.25825953	0.432112	-1.8185985	1.9026532	1.4913791	-1.2004727	-1.0513068	-0.72611177	-0.30016977	1.9499089	-0.62696886	-1.4073981	0.90416265	-0.87501734	0.92028403	-1.0990711	-0.49060726	0.18348388	0.07826057	-0.19451033	-0.08445675	0.26908204	-0.9150829	-0.92658496	-0.6138208	0.8773533	2.0716724	-1.1769209	1.1999838	-1.4629929	-2.1790905	-0.37838772	-0.7471656	-0.75657994	0.7195309	0.052928682	-1.2743436
