-0.8618977	0.39052954	0.26161414	-0.13335255	0.09053413	-0.60727197	0.8719483	-0.7352815	0.6212866	0.71146244	-0.7360801	-0.41963708	0.5562862	-0.40074134
-0.01890743	0.5888478	0.69354117	-0.43132466	0.054344296	-0.94330335	0.60072476	-1.0996015	0.22226033	-0.07805346	0.9016113	-0.0045665605	0.31869754	-0.3873611
-0.6538418	0.74425733	0.606483	0.13482594	-0.1864639	-0.4526654	1.1638359	-0.83262956	-0.19720736	0.42555052	0.22244178	-0.46117535	0.009255949	-0.76212853
-0.09085447	0.5702722	0.5939295	-0.4246005	-0.14297362	-0.76914537	1.299034	-0.0996453	0.17221034	0.37101448	-0.48128828	-0.49427456	0.45593336	-0.8912061
-0.41485074	0.29531693	0.06847396	-0.20795102	-0.05985447	0.4035517	0.8375293	-0.9737128	0.70253193	0.74140227	0.72722876	0.73314995	0.613893	-0.5014711
-0.0067049894	0.713779	0.23202318	-0.6748986	-0.4125399	-0.06872057	0.841402	-0.6887122	1.1089199	0.5028322	-0.45234412	-0.75245327	0.35108256	-0.24174573
-0.39101082	1.0248835	-0.069822274	-0.4020519	-0.26942742	0.116319895	0.35609457	-0.3341666	0.91603595	0.9641195	0.75409955	-0.28449428	0.6689076	-0.35901266
0.004879821	0.8044887	-0.075165376	-0.8044254	-0.47124058	0.34809586	0.545962	-0.31888247	0.408165	0.5309936	0.3012937	0.41563892	1.088484	-0.76576537
0.62924767	0.18667036	0.5576088	-0.54310656	0.14094734	-0.0695757	1.1077498	-0.5505401	0.53021735	0.4710053	0.7810305	0.59803075	0.6710254	-0.49590746
-0.06494529	0.34095535	0.77019334	-0.26028737	-0.28750357	-0.76018196	0.60947627	-1.1092045	-0.585831	0.2163085	0.06541977	-0.085111864	0.7642243	-0.8372921
-0.2204705	0.15240826	-0.23648904	-0.62434155	-0.3866129	0.020641752	0.33606702	-0.596698	0.51428103	1.0895367	-0.054943252	-0.78689	1.1143438	-0.44088086
0.03251391	0.20369633	-0.0014208026	-0.5385327	0.70248544	-0.4511511	0.9090078	-1.2175442	-0.12421047	0.394997	0.4669402	0.3791882	0.73948485	-0.56448734
-0.82626736	0.16546482	0.27481982	0.64959514	-0.03717841	-0.3737109	0.5885135	-0.64317584	0.7758716	0.25795203	-0.63529235	-0.72528714	0.5747521	-0.4769738
0.24057397	0.40319452	0.60069305	-0.00026541477	-0.11619893	-0.42579824	0.76558465	-1.0175977	0.24772659	-0.83934915	0.9406948	-0.21044645	0.34991303	-0.32410672
-0.5630303	0.62181413	0.5163293	0.7423931	0.15733355	-0.49555907	1.0698156	-0.5550132	0.019762935	-0.16609834	0.38678652	-0.74424636	0.10594294	-0.5220673
-0.32189912	-0.054999657	-0.1798132	0.43275943	0.15423529	0.42189673	0.3706231	-0.76931065	0.8611788	0.27267325	1.0028136	0.47581592	0.8362901	-0.5820085
0.088367574	0.6493502	0.20972474	0.05364289	-0.47835165	0.26802415	0.71587205	-0.103551164	1.1248424	0.10217758	-0.33152443	-1.0657259	0.4792536	-0.4051375
-0.36368105	0.89184004	-0.09602122	0.06788158	-0.16429394	0.14430268	-0.032525875	-0.09913172	1.4499505	0.24540363	0.54874355	-0.18947093	0.80432576	-0.38810945
0.81435734	0.13012113	0.16926938	-0.21787462	0.22799282	-0.073201016	0.78348374	-0.17715907	0.56612724	-0.22141857	1.0288353	0.31804428	1.0163132	-0.59181553
0.17203462	0.24427596	0.6441759	0.16532567	-0.17647497	-0.89880466	0.8719458	-0.0018476424	0.3630581	-0.26468894	-0.5028929	-0.8689182	0.7551448	-0.8326137
0.15272014	0.280929	-0.13290104	-0.28058797	-0.46769175	0.3990575	0.19160467	-0.21261041	0.6543642	0.029236306	0.123022094	0.40191397	1.5564758	-0.8067157
0.07394602	-0.19352375	0.5181546	0.3179254	-0.061624907	-0.44687825	0.74242514	-0.8942919	-0.67388964	-0.33825374	0.086260915	-0.45176962	0.8979407	-0.81556535
-0.40065044	0.16398597	-0.6212478	0.029137215	-0.05058999	0.1866397	0.20565629	-0.24060872	0.6501061	0.586885	-0.280653	-0.79126656	1.3158089	-0.64396554
-0.14320792	0.08177976	-0.3017427	-0.08405318	0.68890524	-0.20044686	0.70986235	-1.1709973	-0.09353699	-0.33764836	0.53946275	0.3588677	0.8344699	-0.65174294
-1.495582	0.019882645	1.5190394	-0.7507163	0.15511744	-0.7758031	1.3278613	-0.58107585	0.9570467	0.9721468	-0.84747416	-0.22718519	0.3189876	-0.46279937
-0.443316	-0.116054304	1.1690611	-1.79547	0.41171998	-1.0984633	0.60157055	-1.5320668	0.18824257	0.07429517	1.3591683	0.02060561	0.5977013	-0.15605941
-1.101888	-0.11123465	0.8268823	-1.0100753	-0.5911343	0.9603908	0.9217189	-0.5797829	0.8804551	1.2012898	1.1283242	0.8543419	0.70289797	-0.74945974
-0.5136502	-0.024669604	1.1314939	-1.4612132	-0.41692975	0.06385473	1.3551826	-0.80021113	1.1853228	0.8658343	-0.75651205	-1.1236972	0.25854358	-0.034585204
-1.1152624	0.5878188	1.3702581	-0.69249856	-0.11069024	-0.42411542	1.3867583	-0.56085867	-1.0459154	0.8244474	1.0232809	-0.8952361	0.06269981	-0.9336782
0.107728206	-0.4111118	0.9975907	-1.2788638	0.58421034	0.33928606	1.4986968	-0.009273162	0.5849567	1.1699349	1.0400383	0.8493938	0.9426632	-0.5862359
-0.94276935	1.032098	0.60321647	-1.7255381	-0.34120512	-0.18107082	-0.1645553	0.11508181	0.9764186	1.3152281	0.9126716	-0.9054037	0.9748328	-0.31339583
-1.0593882	0.19107701	1.4298749	-0.9270899	0.12420165	-1.1581868	1.518602	0.38412353	-0.11151354	0.8532314	-0.017820092	-0.54817283	0.40519246	-1.3122284
-1.2330364	0.8524891	0.35023007	-1.9401828	-0.88789815	0.6260889	0.28018907	-0.32203445	0.48979092	0.7446947	0.47056067	0.33061334	1.3187046	-0.74357516
-0.7165701	-0.2949161	1.6926341	-0.92389774	-0.13366255	-0.6780766	0.2999982	-1.4948802	-1.0568488	0.7597809	1.0178156	-0.37447253	0.81539977	-0.69220924
-0.69303167	-0.24600546	0.29131788	-1.5600519	-0.04456332	-0.060674388	0.46600828	-0.5496444	0.846625	1.5616567	0.09455702	-1.6936752	0.9133669	-0.11805601
-0.51189476	-0.14100845	0.29822278	-1.7065341	1.4305614	-0.3827696	1.4625809	-1.0395658	0.23001312	0.6586031	1.1238317	0.54886055	0.7438438	-0.265971
-0.45558944	0.23771527	0.25122476	0.7881768	-0.31526613	0.15742072	1.1588688	-0.8167615	-0.2175839	-0.43778345	0.6997082	-0.8997893	0.10413897	-0.7066241
-0.08903355	-0.3674676	-0.4293222	0.34391513	-0.3769543	0.39487815	0.34225675	-0.43831435	0.6710924	0.3348074	-0.23197733	-1.3044081	1.0904189	-0.6847858
0.8076433	-0.4869909	0.15408532	0.23461317	-0.11942065	0.4262576	0.8461596	-0.08523118	0.9346774	-0.22973438	0.89523846	0.15484868	0.99103236	-0.7776842
0.16435201	0.2763253	0.21982528	0.35810208	0.11228319	-0.67196995	1.1897194	0.27279276	-0.0067104334	-0.5230663	0.02052632	-0.9354973	0.6388559	-1.1172898
-0.36994147	0.8117067	-0.5220832	0.24427873	0.023161944	0.09205488	0.17218283	0.22322625	1.2398719	0.13224523	0.7434024	-0.9830821	0.64491534	-0.6266256
0.04128447	-0.22108062	-0.7286461	0.17290267	0.988024	-0.09179285	0.8788302	-0.5979576	0.19934049	-0.2676959	0.85371673	0.04873186	0.9547827	-0.8235393
-0.18622318	0.76586735	-0.5848226	-0.4084341	-0.3739964	0.12840535	0.11459731	0.0111101605	0.7133238	-0.50132954	-0.022527104	0.050906327	1.4555112	-1.0032074
0.14859095	0.42129374	0.026962653	-0.16025047	0.26722237	-0.6895016	0.50044876	-0.8614982	0.59732866	-1.1614716	1.099573	-0.18462762	0.56006855	-0.42756
-0.914837	0.078880675	0.07521213	0.6791966	0.38774654	-0.91727275	0.6319421	-0.43032327	0.77729124	-0.3969564	-0.561398	-0.5758748	0.6574883	-0.72929406
0.11271572	-0.3754915	0.37178805	0.15688404	-0.4223195	-0.32664675	0.3669562	-1.2370509	-0.2328691	-0.91521496	0.22131519	-0.2622434	0.98094213	-0.8291848
-0.031271394	0.27361906	0.4870916	0.2003444	-0.665787	-0.052542057	0.56854767	-0.46851084	1.4094381	-0.5534776	-0.6419781	-0.85984695	0.4575183	-0.4819892
-0.6575222	0.09281757	-0.17480858	0.39865187	-0.37436762	0.66225284	0.21887532	-0.8960532	1.1581591	-0.2711026	0.49893725	0.53283656	0.8575227	-0.62122464
-0.7438773	0.29140118	1.4455547	-0.37490734	-0.26253557	0.044276245	0.13438608	-1.4498597	0.030638454	1.2439154	-0.45886612	-1.1563205	-0.042982593	-0.5990007
-0.06812989	0.14586717	1.7581818	-1.1584016	0.24548666	-1.2406616	0.052057046	-1.0560448	0.38964078	0.33536074	-0.66137946	-0.57063967	0.20632505	-0.85143954
0.1360191	-0.101672485	0.27170983	-1.0011764	0.81122595	0.59544826	0.07500358	-0.7278767	0.81774044	1.7135229	1.2887715	-0.34270132	0.39812252	-0.624439
0.24538963	-0.42793682	0.6722651	-1.3904618	-0.200647	1.0087546	0.20414867	-0.91081846	1.0153444	1.2690037	-0.27883336	0.13505998	0.8614918	-0.650181
-0.4103521	0.6645136	1.1020951	-0.7409663	1.4763836	-1.1296324	1.0107917	-0.7112802	0.21979226	0.47292352	0.34113738	-0.4841868	-0.46848994	-0.71745414
0.24009013	-0.20391952	1.325148	-0.44615042	1.0709112	-0.05680118	1.3221211	-0.6594503	-0.852722	1.0976995	0.38267583	-0.009380885	0.16596854	-1.1446185
-0.7687829	0.9293146	0.99302495	-1.0791451	-0.053710528	0.30499387	0.022394555	-0.5096733	1.6076735	1.0228479	-0.53203076	0.40188187	0.3199481	-0.67965245
-1.0395038	0.7083612	0.26897207	-1.0152714	0.5907666	-0.3694964	0.21600148	0.19281538	0.58608985	1.5319988	-0.5745491	-0.31332055	0.723947	-1.3785774
0.1937037	0.07789517	1.7936735	-0.70031637	-0.30130666	0.5031461	0.9480285	-1.2264282	-0.061602432	0.38736632	1.0476632	0.36061734	-0.22711141	-0.85474366
-0.5874848	0.703116	0.607462	-1.3508159	0.10747623	0.45806572	0.12189035	-1.7267023	-0.17987123	0.15187052	0.7094442	0.7758804	0.34360352	-0.82997674
-0.14621492	0.9185292	0.84685373	-0.8437053	-0.08090325	0.24814874	0.7001669	0.1112473	0.05454631	1.4933538	-0.13529412	-1.5138873	0.011561396	-1.1850264
0.46361837	1.0772963	0.33835095	-1.8150812	0.7080004	0.11035626	0.06097063	-0.42611355	0.116300434	0.64954257	1.2857087	0.14568709	0.77833515	-0.7604875
-0.3710947	0.83538616	0.8886632	0.93480426	-0.323255	-0.40700284	1.4839759	-0.7046452	-0.610223	0.20171733	0.95222193	-1.2170221	0.6373201	-0.21915121
-0.06914271	1.2454339	-0.041734185	0.022672528	-0.049656067	-0.28884122	-0.053148646	0.21598054	1.5332236	0.7259251	0.7414122	-0.7434975	1.6591823	-0.016517173
0.43911827	0.60381794	0.6062077	-0.2898241	0.2555518	-0.9221896	0.8444789	-1.451665	0.28172955	-0.80409205	1.2180527	-0.25621036	1.1683234	0.43141177
0.2652435	0.5441095	0.86196417	0.22693819	-0.71619093	0.24256317	1.2101724	-0.43030277	1.3555459	0.37332037	-0.91958266	-0.95839494	1.0675219	0.12828162
0.96799433	-0.09915047	0.57652897	0.28604883	0.24455233	0.09074936	1.103917	-0.16307423	0.56504065	0.4007868	1.2175578	0.69580615	1.8173363	-0.38156092
0.043014307	0.5352189	0.9509547	0.59436303	0.0628891	-1.268708	1.4034406	0.4889146	-0.21708235	0.35935	-0.09676825	-1.0923349	1.3739685	-0.6901964
